"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","NEW_RECORD","GROA.site.ID"
3708,"Heshan",NA,NA,NA,"NAC","Guangdong Province","China",22.566667,112.833333,"",NA,"22.3","NAC","NAC","1688",NA,"","NaN","NaN","NaN","ultisol",NA,NA,"GROA site.id #3789",NA,NA,NA,NA,NA,"Chen_2015_csaa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3789
3709,"Luquillo.1",NA,NA,NA,"NAC","Puerto Rico","United States",18.34,-65.76,"305",NA,"NAC","NAC","NAC","2660",NA,"NAC","NAC","NAC","NAC","ultisols",NA,NA,"GROA site.id #10",NA,NA,NA,NA,NA,"Aide_2000_fria",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,10
3710,"Araracuara.1",NA,NA,NA,"NAC","","Colombia",-0.616667,-72.45,"160",NA,"25.7","NAC","NAC","3059",NA,"NAC","NAC","NAC","NAC","ultisols",NA,NA,"GROA site.id #59",NA,NA,NA,NA,NA,"Vester_1998_taas",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,59
3711,"Sarapiqui (Chazdon)",NA,NA,NA,"NAC","","Costa Rica",10.43,-83.98,"",NA,"25.8","NAC","NAC","3962",NA,"","NaN","NaN","NaN","Ultisols",NA,NA,"GROA site.id #67",NA,NA,NA,NA,NA,"Chazdon_2005_eoca",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,67
3712,"Akok",NA,NA,NA,"NAC","","Cameroon",2.784167,10.282778,"",NA,"NAC","NAC","NAC","1513",NA,"NAC","NAC","NAC","NAC","ultisols",NA,NA,"GROA site.id #2137",NA,NA,NA,NA,NA,"Thenkabail_2004_hiaa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2137
3713,"Bukit Soeharto Education Forest",NA,NA,NA,"NAC","East Kalimantan","Indonesia",-0.866667,117.016667,"55",NA,"NAC","NAC","NAC","2000",NA,"","NaN","NaN","NaN","ultisols",NA,NA,"GROA site.id #2304",NA,NA,NA,NA,NA,"Hiratsuka_2006_bron; Toma_2005_lmop",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2304
3714,"Igarape-Acu",NA,NA,NA,"NAC","Para","Brazil",-1.151389,-47.620556,"",NA,"25.5","NAC","NAC","2050",NA,"","NaN","NaN","NaN","Ultisols",NA,NA,"GROA site.id #3774",NA,NA,NA,NA,NA,"Sommer_2000_csar",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3774
3715,"Ipetí–Emberá",NA,NA,NA,"NAC","Panama Province","Panama",8.958333,-78.533333,"175",NA,"25","NAC","NAC","2250",NA,"","NaN","NaN","NaN","Ultisols, Alfisols",NA,NA,"GROA site.id #238",NA,NA,NA,NA,NA,"Tschakert_2007_ilsa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,238
3716,"Peixoto 1 Secfor 3a",NA,NA,NA,"NAC","Acre","Brazil",-9.875,-67.074167,"",NA,"26","NAC","NAC","1940",NA,"..50","NaN","NaN","NaN","ultisols, oxisols",NA,NA,"GROA site.id #2003",NA,NA,NA,NA,NA,"Salimon_2004_cffs",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2003
3717,"Humaita 1 Secfor 3c",NA,NA,NA,"NAC","Acre","Brazil",-9.770833,-67.657778,"",NA,"26","NAC","NAC","1940",NA,"..40","NaN","NaN","NaN","ultisols, oxisols",NA,NA,"GROA site.id #2010",NA,NA,NA,NA,NA,"Salimon_2004_cffs",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2010
3718,"Parque Zoobotânico",NA,NA,NA,"NAC","Acre","Brazil",-9.95,-67.866667,"",NA,"26","NAC","NAC","1875",NA,"NAC","NAC","NAC","NAC","ultisols, oxisols",NA,NA,"GROA site.id #2151",NA,NA,NA,NA,NA,"Salimon_2000_sfiw",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2151
3719,"Fazenda Experimental Catuaba",NA,NA,NA,"NAC","Acre","Brazil",-10.066667,-67.616667,"",NA,"26","NAC","NAC","1875",NA,"NAC","NAC","NAC","NAC","ultisols, oxisols",NA,NA,"GROA site.id #2152",NA,NA,NA,NA,NA,"Salimon_2000_sfiw",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2152
3720,"PZ Secfor 12a/18",NA,NA,NA,"NAC","Acre","Brazil",-9.949722,-67.871667,"",NA,"26","NAC","NAC","1940",NA,"NAC","NAC","NAC","NAC","ultisols, oxisols",NA,NA,"GROA site.id #14005",NA,NA,NA,NA,NA,"Salimon_2004_cffs",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14005
3721,"Itatiaia",NA,NA,NA,"NAC","Rio de Janeiro","Brazil",-22.466944,-44.581111,"",NA,"NAC","NAC","NAC","NAC",NA,"24.21.54","NaN","NaN","NaN","Ultisols/Oxisols",NA,NA,"GROA site.id #2110",NA,NA,NA,NA,NA,"Robinson_2015_fies",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2110
3722,"Central Rondonia Chronosequence",NA,NA,NA,"NAC","Rondonia","Brazil",-10.316667,-62.766667,"143",NA,"27.6","NAC","NAC","2290",NA,"","NaN","NaN","NaN","Ultisols/Troporthent soils",NA,NA,"GROA site.id #105",NA,NA,NA,NA,NA,"Alves_1997_bopa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,105
3723,"Järvselja",NA,NA,NA,"NAC","Tartu","Estonia",58.25,27.266667,"",NA,"5.4","NAC","NAC","675",NA,"loam","NaN","NaN","NaN","Umbric Gleysol",NA,NA,"GROA site.id #2037",NA,NA,NA,NA,NA,"Uri_2012_bpac",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2037
3724,"Jacket",NA,NA,NA,"NAC","Arizona","United States",35.063889,-111.356944,"1965",NA,"NAC","NAC","NAC","457",NA,"","NaN","NaN","NaN","Ustochrepts/Halplustalfs",NA,NA,"GROA site.id #2289",NA,NA,NA,NA,NA,"Huffman_2012_iots",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2289
3725,"Lizard",NA,NA,NA,"NAC","Arizona","United States",35.151111,-111.35,"1905",NA,"NAC","NAC","NAC","420",NA,"","NaN","NaN","NaN","Ustochrepts/Halplustalfs",NA,NA,"GROA site.id #2291",NA,NA,NA,NA,NA,"Huffman_2012_iots",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2291
3726,"Yellow Jacket",NA,NA,NA,"NAC","Arizona","United States",35.038056,-111.311111,"1945",NA,"NAC","NAC","NAC","461",NA,"","NaN","NaN","NaN","Ustochrepts/Halplustalfs",NA,NA,"GROA site.id #2292",NA,NA,NA,NA,NA,"Huffman_2012_iots",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2292
3727,"Dillman",NA,NA,NA,"NAC","Arizona","United States",35.811944,-112.026944,"1947",NA,"NAC","NAC","NAC","321",NA,"","NaN","NaN","NaN","Ustochrepts/Halplustalfs",NA,NA,"GROA site.id #13983",NA,NA,NA,NA,NA,"Huffman_2012_iots",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,13983
3728,"Arnold",NA,NA,NA,"NAC","Arizona","United States",35.196944,-111.458056,"1955",NA,"NAC","NAC","NAC","447",NA,"","NaN","NaN","NaN","Ustochrepts/Halplustalfs",NA,NA,"GROA site.id #13984",NA,NA,NA,NA,NA,"Huffman_2012_iots",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,13984
3729,"Red Butte west",NA,NA,NA,"NAC","Arizona","United States",35.798056,-112.02,"1955",NA,"NAC","NAC","NAC","324",NA,"","NaN","NaN","NaN","Ustochrepts/Halplustalfs",NA,NA,"GROA site.id #13985",NA,NA,NA,NA,NA,"Huffman_2012_iots",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,13985
3730,"Palo Verde",NA,NA,NA,"NAC","","Costa Rica",10.35,-85.35,"",NA,"25","NAC","NAC","1492",NA,"40.27.33","NaN","NaN","NaN","Ustropepts",NA,NA,"GROA site.id #36",NA,NA,NA,NA,NA,"Powers_2009_daso",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,36
3731,"Santa Rosa",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.84,-85.62,"540",NA,"25","NAC","NAC","1575",NA,"40.29.30","NaN","NaN","NaN","Ustropepts",NA,NA,"GROA site.id #37",NA,NA,NA,NA,NA,"Powers_2009_daso",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,37
3733,"Matiguas",NA,NA,NA,"NAC","","Nicaragua",12.833333,-85.45,"316",NA,"30","NAC","NAC","1400",NA,"NAC","NAC","NAC","NAC","Vertisols",NA,NA,"GROA site.id #175",NA,NA,NA,NA,NA,"Ibrahim_2006_adce",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,175
3734,"Foping",NA,NA,NA,"NAC","","China",33.558333,107.833333,"1207",NA,"11.8","NAC","NAC","1075",NA,"","NaN","NaN","NaN","yellow brown",NA,NA,"GROA site.id #386",NA,NA,NA,NA,NA,"Zhang_2013_llpq",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,386
3735,"JFL01-2",NA,NA,NA,"NAC","Hainan","China",18.73395,108.850583,"1031",NA,"18.814","NAC","NAC","3222.440144",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14103",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14103
3736,"JFL01-8",NA,NA,NA,"NAC","Hainan","China",18.734533,108.8791,"1015",NA,"18.91","NAC","NAC","3176.458474",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14109",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14109
3737,"JFL01-18",NA,NA,NA,"NAC","Hainan","China",18.74415,108.843333,"1113",NA,"18.322","NAC","NAC","3468.753622",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14119",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14119
3738,"JFL01-23",NA,NA,NA,"NAC","Hainan","China",18.761467,108.868883,"1083",NA,"18.502","NAC","NAC","3376.527643",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14124",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14124
3739,"JFL01-28",NA,NA,NA,"NAC","Hainan","China",18.725633,108.8606,"1125",NA,"18.25","NAC","NAC","3506.345535",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14129",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14129
3740,"JFL01-29",NA,NA,NA,"NAC","Hainan","China",18.725183,108.869617,"1062",NA,"18.628","NAC","NAC","3313.432352",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14130",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14130
3741,"JFL01-42",NA,NA,NA,"NAC","Hainan","China",18.800417,108.902983,"1031",NA,"18.814","NAC","NAC","3222.440144",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14143",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14143
3742,"JFL01-44",NA,NA,NA,"NAC","Hainan","China",18.772483,108.885033,"1010",NA,"18.94","NAC","NAC","3162.224201",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14145",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14145
3743,"JFL01-56",NA,NA,NA,"NAC","Hainan","China",18.7277,108.8756,"1004",NA,"18.976","NAC","NAC","3145.227246",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14157",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14157
3744,"JFL01-63",NA,NA,NA,"NAC","Hainan","China",18.718417,108.894267,"1068",NA,"18.592","NAC","NAC","3331.338295",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14164",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14164
3745,"JFL01-64",NA,NA,NA,"NAC","Hainan","China",18.718783,108.903617,"1131",NA,"18.214","NAC","NAC","3525.29399",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14165",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14165
3746,"JFL01-65",NA,NA,NA,"NAC","Hainan","China",18.7187,108.885217,"1084",NA,"18.496","NAC","NAC","3379.56197",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14166",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14166
3747,"JFL01-70",NA,NA,NA,"NAC","Hainan","China",18.709333,108.894033,"1095",NA,"18.43","NAC","NAC","3413.120075",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14171",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14171
3748,"JFL01-75",NA,NA,NA,"NAC","Hainan","China",18.716283,108.877367,"1265",NA,"17.41","NAC","NAC","3976.210664",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14176",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14176
3749,"JFL01-90",NA,NA,NA,"NAC","Hainan","China",18.78235,108.903583,"1032",NA,"18.808","NAC","NAC","3225.335999",NA,"","NaN","NaN","NaN","Yellow earths",NA,NA,"GROA site.id #14191",NA,NA,NA,NA,NA,"Xu_2015_proa",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14191
3750,"Cajueiro",NA,NA,NA,"NAC","","Brazil",-14.98,-43.9,"",NA,"NAC","NAC","NAC","840",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #7",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,7
3751,"Chinantla",NA,NA,NA,"NAC","","Mexico",17.75,-96.65,"",NA,"NAC","NAC","NAC","3700",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #8",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,8
3752,"Lacandona",NA,NA,NA,"NAC","","Mexico",16.54,-90.96,"",NA,"NAC","NAC","NAC","2500",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #9",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,9
3753,"Marques de Comillas",NA,NA,NA,"NAC","Chiapas","Mexico",16.33,-90.67,"",NA,"NAC","NAC","NAC","2250",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #11",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,11
3754,"Sao Paulo",NA,NA,NA,"NAC","","Brazil",-22.32,-47.57,"",NA,"NAC","NAC","NAC","1367",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #14",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,14
3755,"Serra do Cipo",NA,NA,NA,"NAC","","Brazil",-19.35,-43.62,"",NA,"NAC","NAC","NAC","1519",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #15",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,15
3756,"Zona Norte",NA,NA,NA,"NAC","","Mexico",17.27,-91.66,"",NA,"NAC","NAC","NAC","2750",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #16",NA,NA,NA,NA,NA,"Poorter_2016_bron",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,16
3757,"Chamela-Cuixmala",NA,NA,NA,"NAC","Jalisco","Mexico",19.441667,-105,"",NA,"24.6","NAC","NAC","788",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #18",NA,NA,NA,NA,NA,"Mora_2014_tctd",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,18
3758,"Providencia",NA,NA,NA,"NAC","","Colombia",13.352785,-81.370759,"183",NA,"27.6","NAC","NAC","1584",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #42",NA,NA,NA,NA,NA,"Ruiz_2005_vsca",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,42
3759,"El Tigre",NA,NA,NA,"NAC","","Bolivia",-11.983333,-65.716667,"",NA,"NAC","NAC","NAC","1780",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #43",NA,NA,NA,NA,NA,"Pena-Claros_2003_cifs",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,43
3760,"El Turi",NA,NA,NA,"NAC","","Bolivia",-11.75,-67.333333,"",NA,"NAC","NAC","NAC","1833",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #44",NA,NA,NA,NA,NA,"Pena-Claros_2003_cifs",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,44
3761,"Eastern Para 1",NA,NA,NA,"NAC","Para","Brazil",-4.26,-47.73,"",NA,"26","NAC","NAC","2200",NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #46",NA,NA,NA,NA,NA,"Vieira_2003_csfu",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,46
3762,"Eastern Para 2",NA,NA,NA,"NAC","Para","Brazil",-2.16,-47.38,"",NA,"26","NAC","NAC","2200",NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #47",NA,NA,NA,NA,NA,"Vieira_2003_csfu",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,47
3763,"Eastern Para 3",NA,NA,NA,"NAC","Para","Brazil",-1.17,-47.75,"",NA,"26","NAC","NAC","2200",NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #48",NA,NA,NA,NA,NA,"Vieira_2003_csfu",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,48
3764,"El Carite",NA,NA,NA,"NAC","Puerto Rico","United States",18.08,-66.07,"505",NA,"NAC","NAC","NAC","2030",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #51",NA,NA,NA,NA,NA,"Aide_2000_fria",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,51
3765,"Patos",NA,NA,NA,"NAC","Paraíba","Brazil",-7,-37.32,"",NA,"NAC","NAC","NAC","750",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #58",NA,NA,NA,NA,NA,"Cabral_2013_eeeb",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,58
3766,"Chajul.1",NA,NA,NA,"NAC","Chiapas","Mexico",16.066667,-90.75,"207",NA,"24","NAC","NAC","3000",NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #61",NA,NA,NA,NA,NA,"van Breugel_2006_cdde",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,61
3767,"Mata Seca",NA,NA,NA,"NAC","Minas Gerais","Brazil",-14.841667,-43.975,"",NA,"24","NAC","NAC","818",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #66",NA,NA,NA,NA,NA,"Madeira_2009_cita",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,66
3768,"Salvatierra",NA,NA,NA,"NAC","Santa Cruz","Bolivia",-15.502222,-63.025833,"250",NA,"25","NAC","NAC","1200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #68",NA,NA,NA,NA,NA,"Toledo_2006_ssai",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,68
3769,"ASB Cameroon 1",NA,NA,NA,"NAC","","Cameroon",2.59,11.03,"",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #209",NA,NA,NA,NA,NA,"Palm_1999_csat",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,209
