"plot.id","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.yr","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
7670,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4036","0.0947",7670.02,"NAC",7670.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7670.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7671,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4037","0.0947",7671.02,"NAC",7671.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7671.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7672,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4038","0.0947",7672.02,"NAC",7672.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7672.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7673,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4039","0.0947",7673.02,"NAC",7673.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7673.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7674,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4040","0.0947",7674.02,"NAC",7674.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7674.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7675,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4041","0.0947",7675.02,"NAC",7675.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7675.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7676,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4042","0.0947",7676.02,"NAC",7676.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7676.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7677,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4043","0.0947",7677.02,"NAC",7677.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7677.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7678,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4044","0.0947",7678.02,"NAC",7678.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7678.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7679,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4045","0.0947",7679.02,"NAC",7679.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7679.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7680,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4046","0.0947",7680.02,"NAC",7680.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7680.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7681,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4047","0.0947",7681.02,"NAC",7681.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7681.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7682,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4048","0.0947",7682.02,"NAC",7682.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7682.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7683,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4049","0.0947",7683.02,"NAC",7683.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7683.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7684,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4050","0.0947",7684.02,"NAC",7684.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7684.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7685,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4051","0.0947",7685.02,"NAC",7685.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7685.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7686,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4052","0.0947",7686.02,"NAC",7686.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7686.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7687,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4053","0.0947",7687.02,"NAC",7687.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7687.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7688,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4054","0.0947",7688.02,"NAC",7688.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7688.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7689,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4055","0.0947",7689.02,"NAC",7689.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7689.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7690,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4056","0.0947",7690.02,"NAC",7690.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7690.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7691,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4057","0.0947",7691.02,"NAC",7691.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7691.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7692,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4058","0.0947",7692.02,"NAC",7692.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7692.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7693,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4059","0.0947",7693.02,"NAC",7693.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7693.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7694,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4060","0.0947",7694.02,"NAC",7694.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7694.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7695,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4061","0.0947",7695.02,"NAC",7695.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7695.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7696,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4062","0.0947",7696.02,"NAC",7696.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7696.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7697,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4063","0.0947",7697.02,"NAC",7697.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7697.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7698,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4064","0.0947",7698.02,"NAC",7698.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7698.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7699,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4065","0.0947",7699.02,"NAC",7699.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7699.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7700,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4066","0.0947",7700.02,"NAC",7700.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7700.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7701,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4067","0.0947",7701.02,"NAC",7701.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7701.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7702,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4068","0.0947",7702.02,"NAC",7702.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7702.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7703,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4069","0.0947",7703.02,"NAC",7703.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7703.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7704,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4070","0.0947",7704.02,"NAC",7704.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7704.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7705,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4071","0.0947",7705.02,"NAC",7705.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7705.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7706,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4072","0.0947",7706.02,"NAC",7706.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7706.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7707,"Marques de Comillas","regrowth stand regenerating via spontaneous natural regeneration 4073","0.0947",7707.02,"NAC",7707.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7707.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7708,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4074","0.0947",7708.02,"NAC",7708.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7708.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7709,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4075","0.0947",7709.02,"NAC",7709.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7709.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7710,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4076","0.0947",7710.02,"NAC",7710.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7710.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7711,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4077","0.0947",7711.02,"NAC",7711.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7711.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7712,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4078","0.0947",7712.02,"NAC",7712.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7712.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7713,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4079","0.0947",7713.02,"NAC",7713.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7713.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7714,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4080","0.0947",7714.02,"NAC",7714.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7714.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7715,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4081","0.0947",7715.02,"NAC",7715.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7715.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7716,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4082","0.0947",7716.02,"NAC",7716.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7716.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7717,"Sao Paulo","regrowth stand regenerating via spontaneous natural regeneration 4083","0.0947",7717.02,"NAC",7717.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7717.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7718,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4084","0.0947",7718.02,"NAC",7718.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7718.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7719,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4085","0.0947",7719.02,"NAC",7719.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7719.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7720,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4086","0.0947",7720.02,"NAC",7720.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7720.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7721,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4087","0.0947",7721.02,"NAC",7721.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7721.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7722,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4088","0.0947",7722.02,"NAC",7722.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7722.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7723,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4089","0.0947",7723.02,"NAC",7723.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7723.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7724,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4090","0.0947",7724.02,"NAC",7724.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7724.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7725,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4091","0.0947",7725.02,"NAC",7725.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7725.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7726,"Serra do Cipo","regrowth stand regenerating via spontaneous natural regeneration 4092","0.0947",7726.02,"NAC",7726.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7726.01,"Grazed","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7727,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4093","0.0947",7727.02,"NAC",7727.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7727.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7728,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4094","0.0947",7728.02,"NAC",7728.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7728.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7729,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4095","0.0947",7729.02,"NAC",7729.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7729.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7730,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4096","0.0947",7730.02,"NAC",7730.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7730.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7731,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4097","0.0947",7731.02,"NAC",7731.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7731.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7732,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4098","0.0947",7732.02,"NAC",7732.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7732.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7733,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4099","0.0947",7733.02,"NAC",7733.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7733.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7734,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4100","0.0947",7734.02,"NAC",7734.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7734.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7735,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4101","0.0947",7735.02,"NAC",7735.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7735.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7736,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4102","0.0947",7736.02,"NAC",7736.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7736.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7737,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4103","0.0947",7737.02,"NAC",7737.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7737.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7738,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4104","0.0947",7738.02,"NAC",7738.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7738.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7739,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4105","0.0947",7739.02,"NAC",7739.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7739.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7740,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4106","0.0947",7740.02,"NAC",7740.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7740.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7741,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4107","0.0947",7741.02,"NAC",7741.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7741.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7742,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4108","0.0947",7742.02,"NAC",7742.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7742.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7743,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4109","0.0947",7743.02,"NAC",7743.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7743.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7744,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4110","0.0947",7744.02,"NAC",7744.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7744.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7745,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4111","0.0947",7745.02,"NAC",7745.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7745.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7746,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4112","0.0947",7746.02,"NAC",7746.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7746.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7747,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4113","0.0947",7747.02,"NAC",7747.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7747.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7748,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4114","0.0947",7748.02,"NAC",7748.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7748.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7749,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4115","0.0947",7749.02,"NAC",7749.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7749.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7750,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4116","0.0947",7750.02,"NAC",7750.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7750.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7751,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4117","0.0947",7751.02,"NAC",7751.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7751.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7752,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4118","0.0947",7752.02,"NAC",7752.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7752.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7753,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4119","0.0947",7753.02,"NAC",7753.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7753.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7754,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4120","0.0947",7754.02,"NAC",7754.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7754.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7755,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4121","0.0947",7755.02,"NAC",7755.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7755.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7756,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4122","0.0947",7756.02,"NAC",7756.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7756.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7757,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4123","0.0947",7757.02,"NAC",7757.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7757.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7758,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4124","0.0947",7758.02,"NAC",7758.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7758.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7759,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4125","0.0947",7759.02,"NAC",7759.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7759.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7760,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4126","0.0947",7760.02,"NAC",7760.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7760.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7761,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4127","0.0947",7761.02,"NAC",7761.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7761.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7762,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4128","0.0947",7762.02,"NAC",7762.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7762.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
7763,"Zona Norte","regrowth stand regenerating via spontaneous natural regeneration 4129","0.0947",7763.02,"NAC",7763.03,"Initiation of post-disturbance cohort (planted or natural)","NAC",7763.01,"Agriculture_generic","100","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
