"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","X","NEW_RECORD","GROA.site.ID","GROA.plot.ID"
7053.02,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3176","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6554
7054.01,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3177","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6555
7054.02,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3177","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6555
7055.01,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3178","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6556
7055.02,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3178","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6556
7056.01,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3179","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6557
7056.02,"Yuexi Anhui ","regrowth stand regenerating via spontaneous natural regeneration 3179","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6557
7057.01,"Yunlong Yunnan ","regrowth stand regenerating via spontaneous natural regeneration 568","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3945
7057.02,"Yunlong Yunnan ","regrowth stand regenerating via spontaneous natural regeneration 568","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3945
7058.01,"Yunlong Yunnan 1","regrowth stand regenerating via spontaneous natural regeneration 569","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3946
7058.02,"Yunlong Yunnan 1","regrowth stand regenerating via spontaneous natural regeneration 569","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3946
7059.01,"Yunlong Yunnan 2","regrowth stand regenerating via spontaneous natural regeneration 572","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3949
7059.02,"Yunlong Yunnan 2","regrowth stand regenerating via spontaneous natural regeneration 572","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3949
7060.01,"Yunlong Yunnan 3","regrowth stand regenerating via spontaneous natural regeneration 573","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3950
7060.02,"Yunlong Yunnan 3","regrowth stand regenerating via spontaneous natural regeneration 573","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3950
7061.01,"Yunlong Yunnan 4","regrowth stand regenerating via spontaneous natural regeneration 574","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3951
7061.02,"Yunlong Yunnan 4","regrowth stand regenerating via spontaneous natural regeneration 574","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3951
7062.01,"Yunlong Yunnan 5","regrowth stand regenerating via spontaneous natural regeneration 575","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3952
7062.02,"Yunlong Yunnan 5","regrowth stand regenerating via spontaneous natural regeneration 575","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3952
7063.01,"Yunlong Yunnan 6","regrowth stand regenerating via spontaneous natural regeneration 578","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3955
7063.02,"Yunlong Yunnan 6","regrowth stand regenerating via spontaneous natural regeneration 578","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3955
7064.01,"Yunlong Yunnan 7","regrowth stand regenerating via spontaneous natural regeneration 579","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3956
7064.02,"Yunlong Yunnan 7","regrowth stand regenerating via spontaneous natural regeneration 579","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3956
7065.01,"Yunlong Yunnan 8","regrowth stand regenerating via spontaneous natural regeneration 581","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3958
7065.02,"Yunlong Yunnan 8","regrowth stand regenerating via spontaneous natural regeneration 581","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3958
7066.01,"Yunlong Yunnan 9","regrowth stand regenerating via spontaneous natural regeneration 587","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3964
7066.02,"Yunlong Yunnan 9","regrowth stand regenerating via spontaneous natural regeneration 587","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3964
7067.01,"Yunlong Yunnan 10","regrowth stand regenerating via spontaneous natural regeneration 588","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3965
7067.02,"Yunlong Yunnan 10","regrowth stand regenerating via spontaneous natural regeneration 588","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3965
7068.01,"Yunlong Yunnan 11","regrowth stand regenerating via spontaneous natural regeneration 589","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3966
7068.02,"Yunlong Yunnan 11","regrowth stand regenerating via spontaneous natural regeneration 589","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3966
7069.01,"Yunlong Yunnan 12","regrowth stand regenerating via spontaneous natural regeneration 594","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3971
7069.02,"Yunlong Yunnan 12","regrowth stand regenerating via spontaneous natural regeneration 594","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3971
7070.01,"Yunlong Yunnan 13","regrowth stand regenerating via spontaneous natural regeneration 595","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3972
7070.02,"Yunlong Yunnan 13","regrowth stand regenerating via spontaneous natural regeneration 595","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3972
7071.01,"Yunlong Yunnan 14","regrowth stand regenerating via spontaneous natural regeneration 596","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3973
7071.02,"Yunlong Yunnan 14","regrowth stand regenerating via spontaneous natural regeneration 596","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3973
7072.01,"Yunlong Yunnan 15","regrowth stand regenerating via spontaneous natural regeneration 597","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3974
7072.02,"Yunlong Yunnan 15","regrowth stand regenerating via spontaneous natural regeneration 597","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3974
7073.01,"Yunlong Yunnan 16","regrowth stand regenerating via spontaneous natural regeneration 604","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3981
7073.02,"Yunlong Yunnan 16","regrowth stand regenerating via spontaneous natural regeneration 604","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3981
7074.01,"Yunlong Yunnan 17","regrowth stand regenerating via spontaneous natural regeneration 605","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3982
7074.02,"Yunlong Yunnan 17","regrowth stand regenerating via spontaneous natural regeneration 605","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3982
7075.01,"Yunlong Yunnan 18","regrowth stand regenerating via spontaneous natural regeneration 606","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3983
7075.02,"Yunlong Yunnan 18","regrowth stand regenerating via spontaneous natural regeneration 606","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3983
7076.01,"Yunlong Yunnan 19","regrowth stand regenerating via spontaneous natural regeneration 610","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3987
7076.02,"Yunlong Yunnan 19","regrowth stand regenerating via spontaneous natural regeneration 610","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3987
7077.01,"Yunlong Yunnan 20","regrowth stand regenerating via spontaneous natural regeneration 618","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3995
7077.02,"Yunlong Yunnan 20","regrowth stand regenerating via spontaneous natural regeneration 618","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3995
7078.01,"Yunlong Yunnan 21","regrowth stand regenerating via spontaneous natural regeneration 619","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3996
7078.02,"Yunlong Yunnan 21","regrowth stand regenerating via spontaneous natural regeneration 619","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,3996
7079.01,"Yunlong Yunnan 22","regrowth stand regenerating via spontaneous natural regeneration 628","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4005
7079.02,"Yunlong Yunnan 22","regrowth stand regenerating via spontaneous natural regeneration 628","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4005
7080.01,"Yunlong Yunnan 23","regrowth stand regenerating via spontaneous natural regeneration 638","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4015
7080.02,"Yunlong Yunnan 23","regrowth stand regenerating via spontaneous natural regeneration 638","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4015
7081.01,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3246","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6624
7081.02,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3246","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6624
7082.01,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3247","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6625
7082.02,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3247","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6625
7083.01,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3248","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6626
7083.02,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3248","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6626
7084.01,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3249","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6627
7084.02,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3249","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6627
7085.01,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3250","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6628
7085.02,"Yunxiao Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3250","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6628
7086.01,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3258","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6636
7086.02,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3258","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6636
7087.01,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3259","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6637
7087.02,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3259","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6637
7088.01,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3260","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6638
7088.02,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3260","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6638
7089.01,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3261","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6639
7089.02,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3261","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6639
7090.01,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3262","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6640
7090.02,"Yunxiao Fujian 1","regrowth stand regenerating via spontaneous natural regeneration 3262","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6640
7091.01,"Yuqing Guizhou ","regrowth stand regenerating via spontaneous natural regeneration 1426","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4803
7091.02,"Yuqing Guizhou ","regrowth stand regenerating via spontaneous natural regeneration 1426","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4803
7092.01,"Yuqing Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration 1427","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4804
7092.02,"Yuqing Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration 1427","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4804
7093.01,"Yuqing Guizhou 2","regrowth stand regenerating via spontaneous natural regeneration 1446","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4823
7093.02,"Yuqing Guizhou 2","regrowth stand regenerating via spontaneous natural regeneration 1446","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,4823
7094.01,"Zangjiang Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1751","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5129
7094.02,"Zangjiang Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1751","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5129
7095.01,"Zangjiang Hunan 1","regrowth stand regenerating via spontaneous natural regeneration 1763","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5141
7095.02,"Zangjiang Hunan 1","regrowth stand regenerating via spontaneous natural regeneration 1763","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5141
7096.01,"Zangjiang Hunan 2","regrowth stand regenerating via spontaneous natural regeneration 1766","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5144
7096.02,"Zangjiang Hunan 2","regrowth stand regenerating via spontaneous natural regeneration 1766","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5144
7097.01,"Zhangping Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3276","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6654
7097.02,"Zhangping Fujian ","regrowth stand regenerating via spontaneous natural regeneration 3276","0.15",2,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,NA,NA,NA,TRUE,NA,6654
7098.01,"Zhaoping Guangxi ","regrowth stand regenerating via spontaneous natural regeneration 2005","0.15",1,"NAC",9,"Establishment","Establishment of oldest trees","1",NA,NA,NA,NA,NA,NA,TRUE,NA,5383
