"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential.duplicates.manual","duplicate.notes","NEW_RECORD","GROA.site.ID"
1453,"Pocosol",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8889,-85.6004,"278",NA,"25.9","NAC","NAC","1613",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,6,"North America","Aw","Tropical dry forest",1262,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,34,"9","1",NA,"",FALSE,13903
1464,"Porce II chronosequence 2",NA,NA,"","NAC","Antioquia","Colombia",6.760278,-75.107778,"975",NA,"22.7","21.3","24.1","2078",NA,"NAC","NAC","NAC","NAC","Entisol; Inceptisol","Twenty soil series have been described in the site and grouped in two main orders: Entisol and Inceptisol. The most common soil subgroups are Ustoxic Dystropept, Typic Tropaquent, and Typic Tropopsamment.","NAC",NA,35,"South America","Af","Tropical mountain system",266,"Sierra_2012_tcai",NA,NA,NA,NA,NA,253,"1",NA,NA,"",FALSE,283
1478,"Principe",NA,NA,"","NAC","Guanacaste","Costa Rica",10.8533,-85.6081,"273",NA,"26","NAC","NAC","1563",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,6,"North America","Aw","Tropical dry forest",1266,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,34,"10","1",NA,"",FALSE,13908
1481,"Pumilio",NA,NA,"","NAC","Heredia","Costa Rica",10.506,-84.0561,"79",NA,"25.1","NAC","NAC","4017",NA,"NAC","NAC","NAC","NAC","Inceptisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1300,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13942
1507,"Quesera",NA,NA,"","NAC","Puntarenas","Costa Rica",9.8019,-84.9051,"30",NA,"27.7","NAC","NAC","2042",NA,"NAC","NAC","NAC","NAC","Alfisol",NA,"NAC",NA,12,"North America","Aw","Tropical moist forest",1275,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13917
1530,"Rio Mameyes abandoned pastures chronosequence",NA,NA,"","NAC","Puerto Rico","United States of America",18.334,-65.7553,"125","coords obtained from comparing map in paper with google maps","25","NAC","NAC","3000",NA,"clay","NAC","NAC","NAC","Ultisol","Primary Ultisols in the Humatas series","NAC",NA,25,"North America","Am","Tropical rainforest",362,"Aide_1995_fria",NA,NA,NA,NA,NA,89,"1",NA,NA,"",FALSE,285
1531,"Rio Negro age sequence",NA,NA,"","San Carlos de Rio Negro","Amazonas","Venezuela",1.933333,-67.05,"119","4 km east of the village of San Carlos de Rio Negro.","26.88","NAC","NAC","3500",NA,"sandy","NAC","NAC","NAC","Oxisol","The topography consists of gently rolling hills which rise up to 50 m above the mean river level. The hill forests are never flooded and have soils consisting of a sandy horizon (from a few centimetres to 2 m in depth) over- lying a thick horizon composed of kaolinite clay and lateritic concretions. These soils are classified as Oxisols (United States 7th approximation) or Ferralsols (FAO classification). Both horizons are acid and highly weathered, and have low cation exchange capacity and high iron and aluminum content (Jordan 1982). Above the mineral soil is a mat of humus and roots which plays an important role in nutrient cycling (Jordan and Herrera 1981).","NAC",NA,36,"South America","Af","Tropical rainforest",175,"Uhl_1984_sand; Uhl_1987_fcsf","Jordan_1981_trfa; Jordan_1982_tnbo",NA,NA,NA,NA,259,"1,2,3,4",NA,NA,"needs review",FALSE,274
1533,"Rio Sabana abandoned pastures chronosequence",NA,NA,"","NAC","Puerto Rico","United States of America",18.33,-65.73,"125","coords obtained from comparing map in paper with google maps","25","NAC","NAC","3000",NA,"clay","NAC","NAC","NAC","Ultisol","Primary Ultisols in the Zarzal-Cristal complex.","NAC",NA,25,"North America","Am","Tropical rainforest",361,"Aide_1995_fria",NA,NA,NA,NA,NA,89,"1",NA,NA,"",FALSE,284
1549,"S village Karen area swidden cultivation fallow chronosequence",NA,NA,"","Karen","Bago","Myanmar",18.866667,95.883333,"350",NA,"NAC","21.4","32.7","1966","Most of the rainfall occurs during the rainy season (May-Oct)","NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,37,"Asia","Aw","Tropical rainforest",1232,"Fukushima_2007_rpof",NA,NA,NA,"Bonner_2013_amgc",NA,19,"1","0",NA,"need to return to two original refs",FALSE,3528
1557,"Sa S14",NA,NA,"","NAC","Mouhoun","Burkina Faso",12.65,-3.28333,"300",NA,"NAC","16","40","679","dry season 5-7 months","NAC","NAC","NAC","NAC","gleyic cambisol","gleyic cambisol, ferruginous","NAC",NA,38,"Africa","BSh","Tropical dry forest",321,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,344
1558,"Sabalo",NA,NA,NA,"NAC","Heredia","Costa Rica",10.4165,-84.0029,"74",NA,"25.2","NAC","NAC","3892",NA,"NAC","NAC","NAC","NAC","Inceptisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1291,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,1,"1","1",NA,"",FALSE,13933
1588,"San Carlos de Rio Negro abandoned slash-and-burn plots",NA,NA,"","NAC","Amazonas","Venezuela",1.93,-67.05,"NAC",NA,"26","NAC","NAC","3500","dry season Oct-March","NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,36,"South America","Af","Tropical rainforest",1408,"Kauffman_1988_fitv","Uhl_1984_sand",NA,NA,"Chao_2009_atdq",NA,259,"2",NA,NA,"needs review",FALSE,274
1606,"Santa Teresa",NA,NA,"","NAC","Puntarenas","Costa Rica",9.7855,-84.9498,"51",NA,"27.6","NAC","NAC","2308",NA,"NAC","NAC","NAC","NAC","Alfisol",NA,"NAC",NA,12,"North America","Aw","Tropical moist forest",1278,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13920
1641,"SAT 1000",NA,NA,NA,"NAC","Heredia","Costa Rica",10.4319,-84.0218,"76",NA,"25.1","NAC","NAC","3892",NA,"NAC","NAC","NAC","NAC","Inceptisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1288,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,1,"1","1",NA,"",FALSE,13930
1642,"SAT 900",NA,NA,NA,"NAC","Heredia","Costa Rica",10.4315,-84.0205,"74",NA,"25.2","NAC","NAC","3892",NA,"NAC","NAC","NAC","NAC","Inceptisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1286,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,1,"1","1",NA,"",FALSE,13928
1673,"SHO 750",NA,NA,NA,"NAC","Heredia","Costa Rica",10.417,-84.0036,"70",NA,"25.2","NAC","NAC","3892",NA,"NAC","NAC","NAC","NAC","Inceptisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1292,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,1,"1","1",NA,"",FALSE,13934
1683,"Sipitang",NA,NA,"","NAC","Sabah","Malaysia",5.0792,115.5508,"700",NA,"NAC","NAC","NAC","3352",NA,"NAC","NAC","NAC","NAC","Haplic acrisol",NA,"NAC",NA,39,NA,"Af","Tropical rainforest",1259,"Nykvist_1996_rosv",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,3623
1740,"Subtropical broad-leaved evergreen forest chronosequence",NA,NA,"","Shanghai","Zhejiang","China",29.46,121.66,"475","Original coordinates (29.5, 121.5) in ocean. Obtained approximate coordinates from GoogleMaps.","18","5","29","1800",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,40,"Asia","Cfa","Subtropical humid forest",NA,"Li_1999_ssit",NA,NA,NA,"Anderson_2006_toba",NA,0,"0",NA,NA,"",FALSE,3650
1792,"Terciopelo",NA,NA,NA,"NAC","Heredia","Costa Rica",10.427,-84.095,"140",NA,"24.8","NAC","NAC","3942",NA,"NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1293,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,1,"1","1",NA,"",FALSE,13935
1826,"Tiogo T13",NA,NA,"","NAC","Sanguie","Burkina Faso",12.263288,-2.761648,"300",NA,"NAC","16","40","785","dry season 5-7 months","NAC","NAC","NAC","NAC","dystric gleysol","dystric gleysol, ferruginous","NAC",NA,41,"Africa","BSh","Tropical dry forest",318,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,342
1829,"Tirimbina",NA,NA,NA,"NAC","Heredia","Costa Rica",10.4025,-84.1125,"261",NA,"24.1","NAC","NAC","4017",NA,"NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1298,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,1,"1","1",NA,"",FALSE,13940
1863,"TUVA",NA,NA,"","NAC","Puntarenas","Costa Rica",8.4055,-83.3398,"46",NA,"27.2","NAC","NAC","4250",NA,"NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,9,"North America","Af","Tropical rainforest",1294,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13936
1868,"UMBS harvest and fire chronosequence",NA,NA,"University of Michigan Biological Station (UMBS)","NAC","Michigan","United States of America",45.5916667,-84.716667,"230",NA,"5.5","NAC","NAC","817",NA,"sandy","NAC","NAC","NAC","NAC","mixed frigid Entic Haplothods (Rubicon series)",NA,NA,42,"North America","Dfb","Temperate continental forest",NA,"Gough_2007_tloh","Gough_2007_tloh",NA,1,"Luyssaert_2007_cbob","Maria",296,"1",NA,NA,"",FALSE,2396
1871,"University of Michigan Biological Station burn and clearcut experimental plots","FluxNet",NA,"University of Michigan Biological Station (UMBS)","NAC","Michigan","United States of America",45.57,-84.7,"NAC",NA,"5.4","NAC","NAC","820",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,42,"North America","Dfb","Temperate continental forest",NA,"White_2004_baas",NA,NA,NA,"Anderson_2006_toba",NA,296,"1",NA,NA,"",FALSE,3625
1879,"Valle Azul",NA,NA,"","NAC","Puntarenas","Costa Rica",9.7793,-84.9552,"37",NA,"27.7","NAC","NAC","2208",NA,"NAC","NAC","NAC","NAC","Alfisol",NA,"NAC",NA,12,"North America","Aw","Tropical moist forest",1271,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13913
1886,"Vargas",NA,NA,"","NAC","Alajuela","Costa Rica",10.2981,-84.7684,"1220",NA,"20","NAC","NAC","5300",NA,"NAC","NAC","NAC","NAC","Andisol",NA,"NAC",NA,3,"North America","Aw","Tropical mountain system",1312,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13954
1895,"Virgen Maria",NA,NA,"","NAC","Heredia","Costa Rica",10.2822,-84.1502,"992",NA,"20.1","NAC","NAC","5002",NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1305,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13947
1897,"Volcan",NA,NA,"","NAC","Heredia","Costa Rica",10.2811,-84.1483,"937",NA,"20.4","NAC","NAC","5042",NA,"NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,1,"North America","Am","Tropical rainforest",1304,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13946
1912,"Waldo Lake (cool dry)",NA,NA,"","NAC","Oregon","United States of America",43.5,-122,"NAC",NA,"4.6","NAC","NAC","404",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,43,"North America","Csb","Temperate mountain system",NA,"Boone_1988_sasc",NA,"Keith_2009_rofb; Liu_2014_htpa",NA,"Keith_2009_rofb; Liu_2014_htpa","Maria",0,"0",NA,NA,"",FALSE,3793
1952,"Wildfire-regenerating Jack Pine Chronosequence 1",NA,NA,NA,"NAC","Michigan","United States of America",44.516,-84.267,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,3604
1953,"Wildfire-regenerating Jack Pine Chronosequence 12",NA,NA,"","NAC","Michigan","United States of America",44.717,-84.483,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,3591
1954,"Wildfire-regenerating Jack Pine Chronosequence 14",NA,NA,NA,"NAC","Michigan","United States of America",44.45,-84.267,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,3733
1955,"Wildfire-regenerating Jack Pine Chronosequence 2",NA,NA,NA,"NAC","Michigan","United States of America",44.6,-84,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,305,"1","1",NA,"",FALSE,3815
1956,"Wildfire-regenerating Jack Pine Chronosequence 22",NA,NA,NA,"NAC","Michigan","United States of America",44.6,-84.05,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,305,"1","1",NA,"",FALSE,3624
1957,"Wildfire-regenerating Jack Pine Chronosequence 27",NA,NA,"","NAC","Michigan","United States of America",44.717,-84.417,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,3825
1958,"Wildfire-regenerating Jack Pine Chronosequence 36",NA,NA,NA,"NAC","Michigan","United States of America",44.433,-84.233,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,3743
1959,"Wildfire-regenerating Jack Pine Chronosequence 4",NA,NA,NA,"NAC","Michigan","United States of America",44.47,-84.3,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,3518
1960,"Wildfire-regenerating Jack Pine Chronosequence 52",NA,NA,NA,"NAC","Michigan","United States of America",44.55,-84.35,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,306,"1","1",NA,"",FALSE,3543
1961,"Wildfire-regenerating Jack Pine Chronosequence 7",NA,NA,NA,"NAC","Michigan","United States of America",44.5,-84.3,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,304,"1","1",NA,"",FALSE,3772
1962,"Wildfire-regenerating Jack Pine Chronosequence 72",NA,NA,NA,"NAC","Michigan","United States of America",44.57,-84.4,"NAC",NA,"6.3","NAC","NAC","690",NA,"sand","NAC","NAC","NAC","Entisol","Acidic, excessively drained, poorly developed sands of the Grayling series (Isotic, frigid Typic Udipsamments).",NA,NA,44,"North America","Dfb","Temperate continental forest",NA,"Rothstein_2004_laro",NA,NA,NA,NA,NA,306,"1","1",NA,"",FALSE,3704
1978,"Wind River Ranger District chronosequence: clear-cut",NA,NA,"Wind River","NAC","Washington","United States of America",45.82,-121.97,"767.5",NA,"9.02499","NAC","NAC","2500",NA,"NAC","NAC","NAC","NAC","Inceptisol","Soils are classified as well-drained Stabler series Andic Haplumbrept derived from recent volcanic tephra.",NA,NA,45,"North America","Csb","Temperate mountain system",NA,"Janisch_2002_scil",NA,NA,NA,"Anderson_2006_toba",NA,205,"1",NA,NA,"",FALSE,3535
2008,"Y site",NA,NA,"","NAC","Oregon","United States of America",44.433,-121.567,"1188",NA,"7","NAC","NAC","552",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,46,"North America","Csb","Temperate mountain system",NA,"Law_2001_csaf",NA,NA,NA,"Bety-DB data download 4/10/2014 (Matlab output)",NA,228,"1,2,3,4,5,6,7,8,9,10,11",NA,NA,"",FALSE,2250
2009,"Yabo Y13",NA,NA,"","NAC","Sanmatenga","Burkina Faso",13,-1.5,"300",NA,"NAC","16","40","629","dry season 5-7 months","NAC","NAC","NAC","NAC","eutric regosol","eutric regosol, ferruginous","NAC",NA,47,"Africa","BSh","Tropical dry forest",323,"Nygard_2004_wyis",NA,NA,NA,NA,NA,0,"0",NA,NA,"",FALSE,346
2018,"Yangambi",NA,NA,"","NAC","Orientale","Congo",0.77,24.44,"NAC",NA,"25.2333","NAC","NAC","1858",NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,48,"Africa","Af","Tropical rainforest",139,"Bartholemew_1953_mniu",NA,NA,NA,"Anderson_2006_toba",NA,0,"0",NA,NA,"",FALSE,255
2044,"Yenisei River",NA,NA,"","NAC","Krasnoyarsk/Central Siberia","Siberia",60.72,89.13,"NAC",NA,"-3.7","NAC","NAC","493",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,49,"Asia","Dfc","Boreal coniferous forest",NA,"Wirth_2002_fast",NA,"Keith_2009_rofb; Liu_2014_htpa",NA,"Keith_2009_rofb; Liu_2014_htpa","Maria",201,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",NA,NA,"",FALSE,2025
2049,"Yucal",NA,NA,"","NAC","Puntarenas","Costa Rica",9.7725,-84.6183,"244",NA,"26.4","NAC","NAC","3000",NA,"NAC","NAC","NAC","NAC","Ultisol",NA,"NAC",NA,8,"North America","Aw","Tropical moist forest",1280,"Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,0,"0",NA,NA,"",FALSE,13922
2109,"Paragominas",NA,NA,NA,"NAC","Para","Brazil",-2.8,-47.52,"NAC",NA,"26.7","NAC","NAC","1750",NA,"NAC","NAC","NAC","NAC","NAC","NAC",NA,NA,17,"South America","Am","Tropical rainforest",NA,"Trumbore_1995_bcoc","Trumbore_1995_bcoc",NA,NA,"Taylor_2017_tari","Becky Banbury Morgan",0,"0","",NA,"",FALSE,277
2128,"Manaus",NA,NA,NA,"Manaus","NAC","Brazil",-4,-60,"90",NA,"27.2","NAC","NAC","1771",NA,"NAC","NAC","NAC","NAC","NAC","Pale yellow latosol","Well drained",NA,50,"South America","Am","Tropical rainforest",NA,"DeAngelis_1981_pofe","DeAngelis_1981_pofe","DeAngelis et al 1981 IBP_19,",NA,"DeAngelis_1981_pofe","Becky Banbury Morgan",0,"0","",NA,"",FALSE,NA
2180,"Manaus",NA,NA,NA,"NAC","NAC","Brazil",-2.37,-60.09,"NAC",NA,"25","NAC","NAC","2200",NA,"NAC","NAC","NAC","NAC","NAC","NAC",NA,NA,27,"South America","Af","Tropical rainforest",NA,"Nardoto_2008_utio","Nardoto_2008_utio",NA,NA,"Taylor_2017_tari","Becky Banbury Morgan",0,"0","",NA,"",FALSE,NA
2293,"Maquipucuna",NA,NA,NA,"NAC","","Ecuador",0.083333,-78.616667,"1200",NA,"18","NAC","NAC","3198",NA,"","NaN","NaN","NaN","Andisols",NA,NA,NA,51,"South America","As","Tropical mountain system",NA,"Rhoades_2000_scda; Myster_2017_gevd",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2112
2294,"Tonaya/El Temazcal",NA,NA,NA,"NAC","Jalisco","Mexico",19.7,-103.9,"990",NA,"NAC","NAC","NAC","650",NA,"","NaN","NaN","NaN","Regosols/Lithosols",NA,NA,NA,52,"North America","Cwa","Tropical dry forest",NA,"Salinas-Melgoza_2017_cefd",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2150
2295,"Upland area between Kinabalu/Crocker Range Park",NA,NA,NA,"NAC","Sabah","Malaysia",5.993611,116.461944,"1150",NA,"19.5","NAC","NAC","2250",NA,"","NaN","NaN","NaN","NAC",NA,NA,NA,53,"Asia","Af","Tropical mountain system",NA,"Fujiki_2017_pcae",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2405
2296,"Siming Mountain",NA,NA,NA,"NAC","Zhejiang Province","China",29.758333,121.733333,"NAC",NA,"NAC","NAC","NAC","1375",NA,"","NaN","NaN","NaN","Ferralsols",NA,NA,NA,54,"Asia","Cfa","Subtropical humid forest",NA,"Ali_2017_cmol",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3006
2298,"Tomakomai",NA,NA,NA,"NAC","Hokkaido","Japan",42.733333,141.516667,"125",NA,"7.6","NAC","NAC","1198",NA,"","NaN","NaN","NaN","regosol",NA,NA,NA,55,"Asia","Dfb","Temperate continental forest",NA,"Yazaki_2016_baan",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,319
2300,"Matupi",NA,NA,NA,"NAC","Chin","Myanmar",21.600833,93.449722,"900",NA,"21","NAC","NAC","1454",NA,"NAC","NAC","NAC","NAC","fluvisol",NA,NA,NA,56,"Asia","Cwa","Tropical mountain system",NA,"Chan_2016_ttaf",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2504
2307,"Tapajós National Forest",NA,NA,NA,"NAC","Para","Brazil",-3.040833,-54.905278,"NAC",NA,"25","NAC","NAC","1820",NA,"NAC","NAC","NAC","NAC","Latosols/Red Yellow Podzolic",NA,NA,NA,57,"South America","Am","Tropical rainforest",NA,"Silva_2016_faso",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2332
2308,"Lianjiabian Forest Farm chronosequence 3",NA,NA,NA,"NAC","Gansu Province","China",35.833333,108.733333,"1375",NA,"7.4","NAC","NAC","587",NA,"14.80.07","NaN","NaN","NaN","NAC",NA,NA,NA,58,"Asia","Dwa","Temperate mountain system",NA,"Wang_2016_doec",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3816
2309,"Zhifanggou watershed chronosequence 1/2",NA,NA,NA,"NAC","Shaanxi Province","China",36.775,109.25,"1255",NA,"9.1","NAC","NAC","503",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,59,"Asia","Dwa","Temperate mountain system",NA,"Wang_2016_doec",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3863
2310,"Bibai",NA,NA,NA,"NAC","Hokkaido","Japan",43.266667,141.866667,"210",NA,"6.4","NAC","NAC","1151",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,60,"Asia","Dfb","Temperate continental forest",NA,"Ishihara_2016_anmf",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2385
2311,"Tohbetsu",NA,NA,NA,"NAC","Hokkaido","Japan",43.516667,141.633333,"370",NA,"6.4","NAC","NAC","1151",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,61,"Asia","Dfb","Temperate mountain system",NA,"Ishihara_2016_anmf",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2383
2312,"Ashibetsu",NA,NA,NA,"NAC","Hokkaido","Japan",43.616667,142.083333,"550",NA,"6.4","NAC","NAC","1151",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,62,"Asia","Dfb","Temperate continental forest",NA,"Ishihara_2016_anmf",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2382
2314,"Okoppe 1",NA,NA,NA,"NAC","Hokkaido","Japan",44.35,143.05,"200",NA,"6.4","NAC","NAC","1151",NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,63,"Asia","Dfb","Temperate mountain system",NA,"Ishihara_2016_anmf",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,2384
2315,"Kakamega Forest",NA,NA,NA,"NAC","","Kenya",0.258333,34.875,"1600",NA,"25","NAC","NAC","1750",NA,"","NaN","NaN","NaN","NAC",NA,NA,NA,64,"Africa","Am","Tropical mountain system",NA,"Otuoma_2016_doac",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,3628
